B_2,B_3,B_4,B_5,B_9,B_10,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,Class,B_6,B_7,B_8,B_11,B_12,B_13,Rotation_SPEED_SETUP,rolling_SETUP,Coolant_SETUP,Airflow_SETUP,UW_SETUP,RW_SETUP
-0.0005,0.0003,100,518.67,14.62,21.61,1.3,47.68,520.6,2388.12,8124.19,8.4639,0.03,394,2388,100,38.79,23.1808,0,642.89,1597.38,1412.6,553.2,2388.2,9041.94,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0026,-0.0003,100,518.67,14.62,21.61,1.3,48.06,520.15,2388.16,8150.32,8.5157,0.03,396,2388,100,38.62,23.1034,1,643.34,1595.64,1424.3,552.44,2388.17,9079.05,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0031,-0.0003,100,518.67,14.62,21.61,1.3,47.53,521.2,2388.08,8142.87,8.4525,0.03,393,2388,100,38.57,23.33,0,642.62,1589.39,1410.92,553.79,2388.13,9066.63,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0006,-0.0001,100,518.67,14.62,21.61,1.3,47.46,521.44,2388.05,8150.99,8.454,0.03,393,2388,100,38.84,23.4211,0,642.19,1583.74,1407.08,553.71,2388.07,9065.84,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0028,0.0005,100,518.67,14.62,21.61,1.3,47.64,521.37,2388.11,8130.97,8.4663,0.03,393,2388,100,38.67,23.2761,0,643.16,1591.87,1411.17,553.61,2388.12,9052.57,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0005,-0.0003,100,518.67,14.62,21.61,1.3,47.26,521.78,2388.06,8154.01,8.4272,0.03,391,2388,100,38.89,23.3717,0,642.27,1590.88,1399.49,554.57,2387.99,9059.12,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0013,0.0,100,518.67,14.62,21.61,1.3,47.44,521.75,2388.08,8137.89,8.4834,0.03,394,2388,100,38.9,23.2929,0,642.52,1592.64,1405.69,552.88,2388.09,9050.17,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0004,0.0004,100,518.67,14.62,21.61,1.3,47.44,522.02,2388.05,8152.87,8.4052,0.03,392,2388,100,38.99,23.2573,0,641.71,1591.35,1406.5,554.13,2388.04,9078.32,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0021,-0.0003,100,518.67,14.62,21.61,1.3,47.47,520.8,2388.18,8142.12,8.4456,0.03,395,2388,100,38.63,23.2572,0,642.42,1593.76,1411.74,552.55,2388.14,9061.7,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0015,0.0002,100,518.67,14.62,21.61,1.3,47.38,521.88,2388.16,8122.28,8.4056,0.03,394,2388,100,38.88,23.2902,0,642.23,1589.95,1405.69,553.07,2388.07,9045.98,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0023,-0.0004,100,518.67,14.62,21.61,1.3,47.63,520.82,2388.11,8147.28,8.487,0.03,394,2388,100,38.84,23.199,0,642.84,1582.84,1413.89,553.31,2388.21,9078.24,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0011,0.0004,100,518.67,14.62,21.61,1.3,47.37,521.71,2388.08,8139.42,8.4316,0.03,392,2388,100,38.99,23.357,0,642.46,1587.81,1410.21,553.38,2388.1,9059.59,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0039,-0.0004,100,518.67,14.62,21.61,1.3,47.57,521.78,2388.0,8161.59,8.4641,0.03,393,2388,100,38.96,23.287,0,642.12,1589.53,1407.98,554.75,2388.02,9080.88,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0002,0.0005,100,518.67,14.62,21.61,1.3,47.47,521.83,2388.09,8143.49,8.4413,0.03,392,2388,100,38.76,23.3265,0,642.35,1596.41,1408.66,554.21,2388.11,9059.47,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0015,0.0004,100,518.67,14.62,21.61,1.3,47.76,520.96,2388.09,8129.5,8.4332,0.03,394,2388,100,38.87,23.2575,0,642.5,1592.09,1411.64,553.37,2388.16,9062.61,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0013,-0.0004,100,518.67,14.62,21.61,1.3,47.65,521.18,2388.11,8121.97,8.4522,0.03,394,2388,100,39.04,23.2671,0,643.02,1587.92,1406.39,553.47,2388.1,9042.47,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0019,-0.0004,100,518.67,14.62,21.61,1.3,47.58,521.69,2388.06,8139.98,8.4072,0.03,393,2388,100,38.86,23.2682,0,642.62,1587.35,1401.35,553.21,2388.08,9064.21,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0004,0.0002,100,518.67,14.62,21.61,1.3,47.53,521.17,2388.15,8115.49,8.4758,0.03,392,2388,100,38.94,23.2721,0,643.01,1594.26,1413.87,552.61,2388.1,9037.14,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0008,-0.0003,100,518.67,14.62,21.61,1.3,47.35,522.2,2388.0,8158.55,8.397,0.03,391,2388,100,38.9,23.3719,0,642.35,1588.74,1403.04,554.32,2387.99,9076.04,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0002,0.0002,100,518.67,14.62,21.61,1.3,47.4,521.65,2388.07,8141.37,8.4423,0.03,392,2388,100,38.97,23.3531,0,642.66,1589.43,1407.43,554.27,2388.03,9055.68,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0014,0.0001,100,518.67,14.62,21.61,1.3,47.63,521.58,2388.04,8151.32,8.4313,0.03,393,2388,100,38.79,23.24,0,642.92,1595.85,1402.89,553.18,2388.03,9068.28,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0021,-0.0002,100,518.67,14.62,21.61,1.3,47.69,521.05,2388.08,8133.88,8.4479,0.03,393,2388,100,38.81,23.3432,0,643.11,1591.34,1409.8,553.32,2388.1,9057.05,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0022,-0.0004,100,518.67,14.62,21.61,1.3,47.58,521.51,2388.02,8142.95,8.4443,0.03,393,2388,100,38.76,23.3684,0,642.7756951,1587.144144,1411.129444,552.939116,2388.098836,9061.833277,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0004,0.0,100,518.67,14.62,21.61,1.3,47.61,521.78,2388.06,8140.02,8.4076,0.03,393,2388,100,39.02,23.2729,0,642.39,1584.29,1406.28,554.45,2388.07,9066.82,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0006,-0.0005,100,518.67,14.62,21.61,1.3,47.61,521.42,2388.11,8136.02,8.4228,0.03,394,2388,100,38.87,23.288,0,642.82,1591.82,1409.68,553.15,2388.12,9049.66,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0024,-0.0001,100,518.67,14.62,21.61,1.3,47.76,520.43,2388.17,8147.05,8.5182,0.03,395,2388,100,38.69,23.0911,1,643.53,1593.53,1418.82,552.58,2388.16,9073.5,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0028,-0.0004,100,518.67,14.62,21.61,1.3,47.88,520.06,2388.23,8146.52,8.5054,0.03,397,2388,100,38.7,23.0541,1,643.34,1604.82,1431.85,552.09,2388.21,9076.23,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0011,0.0003,100,518.67,14.62,21.61,1.3,47.81,521.36,2388.08,8215.5,8.468,0.03,395,2388,100,38.82,23.2493,1,643.09,1596.47,1415.26,554.07,2388.08,9150.63,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0022,0.0,100,518.67,14.62,21.61,1.3,47.61,521.04,2388.16,8135.61,8.4671,0.03,393,2388,100,38.58,23.2723,0,643.09,1594.49,1410.25,553.17,2388.13,9064.5,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0006,0.0002,100,518.67,14.62,21.61,1.3,47.58,521.24,2388.14,8146.19,8.4667,0.03,394,2388,100,38.49,23.2027,0,642.97,1593.87,1419.64,553.14,2388.08,9070.89,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0052,0.0002,100,518.67,14.62,21.61,1.3,47.23,522.62,2387.95,8144.04,8.3793,0.03,393,2388,100,39.15,23.3897,0,642.23,1577.76,1394.11,555.04,2388.0,9056.32,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0004,-0.0004,100,518.67,14.62,21.61,1.3,47.36,522.04,2388.09,8142.12,8.4322,0.03,393,2388,100,38.97,23.2721,0,642.85,1579.07,1406.61,554.0,2388.08,9063.11,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0046,0.0005,100,518.67,14.62,21.61,1.3,47.65,521.34,2388.13,8164.83,8.4487,0.03,395,2388,100,38.67,23.135,0,642.92,1596.76,1420.07,553.23,2388.14,9080.76,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0016,0.0004,100,518.67,14.62,21.61,1.3,47.41,521.77,2388.04,8144.12,8.4335,0.03,394,2388,100,38.9,23.267,0,642.53,1583.87,1406.71,553.95,2388.09,9060.72,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.001,-0.0004,100,518.67,14.62,21.61,1.3,47.58,521.52,2388.2,8121.42,8.4308,0.03,393,2388,100,38.76,23.274,0,642.66,1582.06,1407.98,553.09,2388.11,9036.96,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0006,0.0004,100,518.67,14.62,21.61,1.3,47.71,520.82,2388.21,8117.9,8.4669,0.03,393,2388,100,38.78,23.2257,0,642.9,1588.53,1414.27,552.72,2388.21,9040.68,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0001,0.0005,100,518.67,14.62,21.61,1.3,47.63,520.86,2388.16,8144.2,8.4724,0.03,396,2388,100,38.79,23.3291,0,643.17,1589.98,1418.59,553.2,2388.07,9071.0,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0012,-0.0003,100,518.67,14.62,21.61,1.3,47.11,522.17,2388.05,8144.41,8.4,0.03,391,2388,100,39.13,23.4073,0,642.08,1588.91,1399.33,555.31,2388.0,9050.68,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0011,0.0,100,518.67,14.62,21.61,1.3,47.86,520.68,2388.2,8124.81,8.4706,0.03,394,2388,100,38.53,23.2868,0,642.94,1585.36,1411.35,552.14,2388.24,9047.82,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0005,-0.0003,100,518.67,14.62,21.61,1.3,47.55,521.62,2388.06,8146.55,8.4426,0.03,393,2388,100,38.85,23.3656,0,643.14,1590.64,1408.23,553.54,2388.07,9072.96,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0013,0.0002,100,518.67,14.62,21.61,1.3,47.98,520.29,2388.15,8203.44,8.5276,0.03,397,2388,100,38.39,23.2291,1,643.87,1597.56,1424.46,552.04,2388.18,9133.13,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.002,0.0002,100,518.67,14.62,21.61,1.3,47.8,521.21,2388.19,8119.99,8.4614,0.03,395,2388,100,38.66,23.2599,0,642.73,1598.5,1415.49,552.46,2388.16,9048.02,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0016,0.0003,100,518.67,14.62,21.61,1.3,47.54,521.36,2388.18,8139.19,8.4271,0.03,394,2388,100,38.77,23.266,0,642.4825029,1595.505308,1412.127062,553.6598746,2388.094614,9066.038059,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0016,0.0004,100,518.67,14.62,21.61,1.3,47.65,521.19,2388.14,8129.02,8.4651,0.03,392,2388,100,38.83,23.2467,0,642.63,1592.9,1408.57,553.5,2388.1,9043.23,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0026,0.0,100,518.67,14.62,21.61,1.3,47.75,521.4,2388.12,8126.82,8.4198,0.03,394,2388,100,38.77,23.3176,0,642.83,1589.27,1407.81,552.63,2388.1,9041.85,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0015,0.0005,100,518.67,14.62,21.61,1.3,48.21,520.18,2388.1,8176.88,8.4931,0.03,395,2388,100,38.67,23.3075,0,642.78,1604.33,1429.03,552.59,2388.16,9110.38,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0001,-0.0002,100,518.67,14.62,21.61,1.3,47.12,522.38,2388.04,8144.66,8.4231,0.03,391,2388,100,38.91,23.4357,0,641.91,1581.06,1400.12,554.35,2388.03,9062.0,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0006,-0.0005,100,518.67,14.62,21.61,1.3,47.75,519.86,2388.12,8171.56,8.5066,0.03,396,2388,100,38.66,23.1292,0,643.27,1601.63,1418.84,552.39,2388.18,9094.1,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0018,0.0001,100,518.67,14.62,21.61,1.3,47.59,521.07,2388.12,8144.29,8.4607,0.03,394,2388,100,38.86,23.2368,0,642.21,1596.73,1405.27,553.22,2388.11,9072.22,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0005,0.0004,100,518.67,14.62,21.61,1.3,47.43,521.86,2388.06,8141.05,8.4275,0.03,393,2388,100,38.93,23.2474,0,642.59,1595.21,1409.69,553.73,2388.13,9066.29,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0011,0.0005,100,518.67,14.62,21.61,1.3,47.29,522.84,2388.02,8139.68,8.3922,0.03,393,2388,100,39.11,23.3663,0,641.84,1584.77,1396.82,554.84,2388.03,9059.21,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0037,-0.0002,100,518.67,14.62,21.61,1.3,47.19,522.76,2388.01,8136.16,8.4232,0.03,391,2388,100,39.02,23.3805,0,642.21,1572.4,1394.07,554.77,2388.0,9046.9,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0036,-0.0002,100,518.67,14.62,21.61,1.3,47.84,520.6,2388.18,8164.88,8.515,0.03,394,2388,100,38.65,23.1709,0,643.2,1592.55,1423.28,552.29,2388.1,9094.3,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0014,-0.0001,100,518.67,14.62,21.61,1.3,47.63,521.02,2388.07,8153.61,8.4566,0.03,394,2388,100,38.9,23.0961,0,643.24,1594.84,1417.75,553.48,2388.15,9082.77,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0032,-0.0001,100,518.67,14.62,21.61,1.3,47.12,521.81,2388.05,8145.37,8.4391,0.03,391,2388,100,39.04,23.4089,0,642.38,1588.14,1400.59,553.94,2388.02,9073.43,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0028,0.0002,100,518.67,14.62,21.61,1.3,47.57,520.99,2388.14,8127.49,8.4424,0.03,396,2388,100,38.79,23.2364,0,643.06,1590.31,1411.5,553.19,2388.19,9046.08,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0037,-0.0002,100,518.67,14.62,21.61,1.3,47.75,521.01,2388.17,8154.14,8.4561,0.03,395,2388,100,38.76,23.251,0,642.95,1596.1,1416.24,552.53,2388.12,9078.36,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0018,-0.0004,100,518.67,14.62,21.61,1.3,47.45,520.87,2388.18,8126.86,8.4585,0.03,392,2388,100,38.71,23.2328,0,642.51,1587.86,1405.68,552.52,2388.08,9045.48,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0012,0.0002,100,518.67,14.62,21.61,1.3,47.49,522.56,2388.09,8142.32,8.4232,0.03,391,2388,100,38.8,23.3588,0,642.5,1592.76,1406.07,553.1,2388.08,9059.14,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0028,0.0003,100,518.67,14.62,21.61,1.3,47.15,521.27,2388.09,8140.77,8.4292,0.03,393,2388,100,38.92,23.3677,0,642.89,1584.71,1401.79,553.5,2388.02,9054.91,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0011,0.0,100,518.67,14.62,21.61,1.3,47.61,521.12,2388.13,8121.94,8.4465,0.03,393,2388,100,38.76,23.3119,0,642.55,1587.69,1409.0,552.31,2388.14,9045.33,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0014,0.0004,100,518.67,14.62,21.61,1.3,47.37,521.35,2388.05,8139.82,8.4253,0.03,392,2388,100,38.85,23.3838,0,641.92,1590.75,1411.04,553.65,2388.06,9060.03,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0002,0.0005,100,518.67,14.62,21.61,1.3,47.46,521.38,2388.12,8125.68,8.4619,0.03,396,2388,100,38.94,23.2831,0,642.27,1593.26,1411.48,553.43,2388.2,9044.84,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0005,0.0004,100,518.67,14.62,21.61,1.3,47.81,520.71,2388.18,8127.81,8.4716,0.03,395,2388,100,38.5,23.1706,1,643.27,1600.72,1420.74,551.41,2388.18,9054.9,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0003,-0.0003,100,518.67,14.62,21.61,1.3,47.56,521.27,2388.14,8126.39,8.454,0.03,393,2388,100,38.78,23.3502,0,642.21,1594.65,1414.14,552.92,2388.13,9047.1,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0001,-0.0004,100,518.67,14.62,21.61,1.3,47.93,521.03,2388.1,8252.18,8.4955,0.03,396,2388,100,38.58,23.1173,1,643.11,1601.04,1433.02,552.09,2388.13,9195.53,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0012,0.0005,100,518.67,14.62,21.61,1.3,47.51,521.61,2388.05,8143.39,8.3962,0.03,392,2388,100,38.66,23.3238,0,642.55,1592.87,1406.39,554.01,2388.04,9066.38,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0003,-0.0004,100,518.67,14.62,21.61,1.3,47.66,521.07,2388.09,8151.7,8.4353,0.03,395,2388,100,38.8,23.2506,0,642.42,1590.85,1412.3,552.33,2388.06,9072.35,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0028,-0.0005,100,518.67,14.62,21.61,1.3,47.07,522.13,2388.04,8150.91,8.4636,0.03,392,2388,100,38.72,23.4173,0,642.1,1590.37,1402.57,554.17,2387.98,9070.54,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0014,0.0003,100,518.67,14.62,21.61,1.3,47.27,522.46,2388.03,8153.36,8.3714,0.03,392,2388,100,39.04,23.3796,0,642.71,1586.93,1395.74,554.65,2387.97,9072.98,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0043,0.0001,100,518.67,14.62,21.61,1.3,47.19,522.88,2388.01,8155.25,8.4244,0.03,392,2388,100,38.82,23.4925,0,642.63,1583.08,1409.0,554.22,2387.97,9068.99,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0,-0.0004,100,518.67,14.62,21.61,1.3,47.33,522.51,2388.05,8150.17,8.4147,0.03,392,2388,100,38.97,23.3617,0,642.35,1582.59,1399.75,554.02,2388.05,9063.62,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0016,0.0003,100,518.67,14.62,21.61,1.3,47.69,521.36,2388.1,8156.81,8.4275,0.03,394,2388,100,38.77,23.2499,0,642.1,1584.66,1414.08,553.11,2388.08,9078.45,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0012,-0.0004,100,518.67,14.62,21.61,1.3,47.25,522.25,2387.97,8144.18,8.3841,0.03,390,2388,100,39.14,23.4645,0,642.16,1579.16,1401.48,554.96,2388.01,9061.24,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0042,0.0002,100,518.67,14.62,21.61,1.3,47.25,522.28,2387.98,8151.39,8.387,0.03,391,2388,100,38.93,23.3529,0,642.4780827,1584.595346,1398.064248,554.7533987,2388.008846,9062.943159,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0001,0.0003,100,518.67,14.62,21.61,1.3,47.42,521.42,2388.07,8134.6,8.4515,0.03,395,2388,100,38.95,23.2536,0,642.65,1591.96,1403.18,552.93,2388.12,9060.32,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0013,-0.0005,100,518.67,14.62,21.61,1.3,47.68,520.95,2388.08,8155.87,8.4533,0.03,392,2388,100,38.81,23.16,0,642.48,1588.75,1416.49,552.3,2388.1,9079.86,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0023,0.0002,100,518.67,14.62,21.61,1.3,47.31,522.07,2388.07,8146.49,8.3889,0.03,393,2388,100,38.92,23.3226,0,641.69,1587.33,1404.9,554.37,2388.06,9063.82,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0011,-0.0002,100,518.67,14.62,21.61,1.3,47.22,522.44,2388.05,8154.66,8.4045,0.03,393,2388,100,38.96,23.3656,0,641.88,1580.81,1402.41,554.92,2388.01,9067.93,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0007,0.0005,100,518.67,14.62,21.61,1.3,47.32,522.49,2388.05,8150.78,8.4117,0.03,394,2388,100,38.89,23.4742,0,642.04,1586.15,1392.32,554.08,2388.02,9070.39,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0008,0.0002,100,518.67,14.62,21.61,1.3,47.41,521.32,2388.08,8131.97,8.46,0.03,392,2388,100,38.89,23.3371,0,642.89,1588.72,1402.71,554.03,2388.07,9046.66,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0012,0.0002,100,518.67,14.62,21.61,1.3,47.1,522.54,2388.01,8146.52,8.4404,0.03,391,2388,100,38.98,23.3463,0,641.78,1582.54,1406.47,554.88,2387.98,9066.14,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0018,0.0005,100,518.67,14.62,21.61,1.3,47.65,521.67,2388.07,8140.61,8.4469,0.03,393,2388,100,38.82,23.3281,0,642.78,1590.13,1408.17,553.87,2388.05,9064.79,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0005,0.0005,100,518.67,14.62,21.61,1.3,47.22,522.32,2388.04,8146.76,8.4205,0.03,391,2388,100,38.85,23.3819,0,642.86,1588.91,1410.01,554.1,2388.02,9065.53,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.002,-0.0001,100,518.67,14.62,21.61,1.3,47.52,521.43,2388.08,8131.77,8.4465,0.03,393,2388,100,38.82,23.3046,0,642.79,1581.22,1406.37,554.09,2388.09,9056.5,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0013,0.0002,100,518.67,14.62,21.61,1.3,47.35,521.98,2388.12,8128.95,8.4289,0.03,394,2388,100,39.04,23.2675,0,642.7,1587.7,1412.03,553.62,2388.12,9050.47,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.001,-0.0004,100,518.67,14.62,21.61,1.3,47.57,521.58,2388.18,8125.55,8.4484,0.03,393,2388,100,38.82,23.191,0,644.12,1601.29,1420.9,553.43,2388.15,9051.14,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0003,0.0004,100,518.67,14.62,21.61,1.3,47.58,522.2,2388.08,8127.95,8.4383,0.03,394,2388,100,38.74,23.3623,0,642.34,1597.86,1403.04,553.32,2388.0,9056.21,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0045,0.0002,100,518.67,14.62,21.6,1.3,47.36,522.7,2387.96,8138.19,8.3983,0.03,391,2388,100,38.98,23.4457,0,641.92,1583.96,1401.38,553.94,2387.97,9059.24,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.002,0.0001,100,518.67,14.62,21.61,1.3,48.08,520.16,2388.15,8190.86,8.4817,0.03,396,2388,100,38.44,23.1366,1,643.29,1592.47,1421.84,551.84,2388.15,9119.86,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0013,0.0005,100,518.67,14.62,21.61,1.3,47.71,520.93,2388.26,8137.45,8.5072,0.03,395,2388,100,38.68,23.1555,1,642.91,1609.52,1415.21,552.7,2388.16,9065.37,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0019,0.0001,100,518.67,14.62,21.61,1.3,48.05,519.83,2388.21,8165.34,8.5115,0.03,397,2388,100,38.31,23.1359,1,644.23,1597.47,1431.96,551.34,2388.18,9094.5,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0026,-0.0003,100,518.67,14.62,21.61,1.3,47.28,522.75,2388.01,8149.86,8.387,0.03,392,2388,100,38.97,23.2902,0,642.19,1585.17,1399.12,554.47,2387.98,9065.57,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.005,0.0,100,518.67,14.62,21.61,1.3,48.01,519.89,2388.16,8156.67,8.5239,0.03,395,2388,100,38.36,23.186,1,643.15,1603.83,1429.15,552.81,2388.12,9082.85,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0003,-0.0003,100,518.67,14.62,21.61,1.3,47.07,522.61,2387.95,8148.76,8.4058,0.03,392,2388,100,39.17,23.3801,0,642.18,1587.39,1392.46,554.09,2387.99,9065.62,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0017,-0.0001,100,518.67,14.62,21.61,1.3,47.08,521.74,2387.98,8148.43,8.3952,0.03,392,2388,100,38.95,23.2612,0,642.28,1578.72,1399.47,554.46,2388.05,9070.71,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.002,0.0003,100,518.67,14.62,21.61,1.3,47.3,522.31,2388.06,8138.96,8.416,0.03,392,2388,100,39.0,23.5561,0,642.63,1589.74,1399.15,554.26,2388.06,9053.42,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0023,-0.0004,100,518.67,14.62,21.61,1.3,47.57,521.93,2388.16,8131.28,8.4268,0.03,394,2388,100,38.74,23.1953,0,642.4,1592.17,1414.19,553.32,2388.14,9047.32,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0015,-0.0001,100,518.67,14.62,21.61,1.3,47.24,522.06,2388.02,8144.73,8.3365,0.03,391,2388,100,38.83,23.3948,0,642.1,1580.86,1398.83,554.46,2388.05,9068.15,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0027,-0.0002,100,518.67,14.62,21.61,1.3,47.52,521.41,2387.99,8137.27,8.4082,0.03,392,2388,100,38.78,23.3078,0,643.04,1590.67,1409.13,554.19,2388.04,9061.3,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0002,-0.0002,100,518.67,14.62,21.61,1.3,47.7,520.96,2388.14,8160.46,8.4608,0.03,396,2388,100,38.68,23.2041,0,643.23,1589.24,1413.45,552.41,2388.13,9093.36,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0047,-0.0005,100,518.67,14.62,21.61,1.3,47.69,521.28,2388.12,8158.14,8.4954,0.03,393,2388,100,38.65,23.2204,0,642.55,1595.82,1410.34,552.84,2388.13,9084.18,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0029,0.0002,100,518.67,14.62,21.61,1.3,47.68,521.07,2388.1,8157.71,8.4517,0.03,393,2388,100,38.68,23.3092,0,642.85,1581.19,1413.65,552.87,2388.13,9085.95,5220.0,-38.0,32.0,7.5,2800.0,3800.0
0.0009,0.0003,100,518.67,14.62,21.61,1.3,47.74,520.79,2388.13,8156.27,8.4694,0.03,394,2388,100,38.73,23.2709,0,642.96,1589.73,1412.17,553.16,2388.17,9076.3,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0029,0.0001,100,518.67,14.62,21.61,1.3,47.78,521.06,2388.17,8143.28,8.4781,0.03,394,2388,100,38.64,23.2279,0,643.65,1591.38,1417.07,553.32,2388.13,9065.78,5220.0,-38.0,32.0,7.5,2800.0,3800.0
-0.0005,-0.0005,100,518.67,14.62,21.61,1.3,47.28,522.08,2388.02,8144.12,8.3464,0.03,391,2388,100,38.93,23.4917,0,641.58,1580.78,1398.2,554.18,2388.07,9054.7,5220.0,-38.0,32.0,7.5,2800.0,3800.0
